"user_id","perk_assigned"
"551967","Exclusive Discount"
"551978","Free Bag"
"551990","Free Bag"
"552036","Exclusive Discount"
"552088","Exclusive Discount"
"552165","Free Meal"
"552172","Free Night"
"552192","Free Cancellation"
"552209","Exclusive Discount"
"552302","Free Night"
"552303","Free Bag"
"552313","Free Night"
"552314","Free Meal"
"552345","Free Meal"
"552348","Free Meal"
"552363","Free Night"
"552364","Free Night"
"552366","Exclusive Discount"
"552372","Free Cancellation"
"552384","Free Meal"
"552414","Free Night"
"552432","Free Cancellation"
"552440","Free Meal"
"552473","Free Bag"
"552487","Free Night"
"552506","Exclusive Discount"
"552532","Free Meal"
"552535","Free Night"
"552558","Free Meal"
"552573","Free Bag"
"552597","Free Bag"
"552598","Free Meal"
"552613","Free Meal"
"552623","Free Bag"
"552642","Exclusive Discount"
"552643","Free Night"
"552649","Exclusive Discount"
"552653","Free Meal"
"552661","Exclusive Discount"
"552726","Free Meal"
"552732","Free Night"
"552734","Free Meal"
"552760","Exclusive Discount"
"552763","Exclusive Discount"
"552775","Free Cancellation"
"552809","Free Night"
"552861","Free Cancellation"
"552904","Free Night"
"552929","Free Cancellation"
"552944","Free Bag"
"552945","Free Cancellation"
"553017","Free Cancellation"
"553054","Free Cancellation"
"553139","Exclusive Discount"
"553151","Free Meal"
"553208","Free Night"
"553219","Free Night"
"553220","Free Meal"
"553231","Free Meal"
"553245","Free Bag"
"553339","Free Bag"
"553361","Exclusive Discount"
"553456","Exclusive Discount"
"553533","Free Meal"
"553559","Free Meal"
"553568","Free Meal"
"553607","Free Bag"
"553631","Free Meal"
"553633","Free Meal"
"553645","Free Cancellation"
"553664","Free Night"
"553690","Free Meal"
"553704","Exclusive Discount"
"553743","Free Meal"
"553751","Free Night"
"553754","Free Meal"
"553773","Free Meal"
"553783","Exclusive Discount"
"553791","Free Bag"
"553805","Free Meal"
"553876","Exclusive Discount"
"553901","Exclusive Discount"
"553904","Free Bag"
"553938","Free Cancellation"
"553943","Free Cancellation"
"553955","Free Cancellation"
"553967","Free Night"
"553984","Exclusive Discount"
"553985","Exclusive Discount"
"554026","Free Meal"
"554079","Exclusive Discount"
"554141","Free Cancellation"
"554155","Free Night"
"554163","Free Meal"
"554175","Free Bag"
"554202","Free Bag"
"554213","Free Cancellation"
"554217","Free Bag"
"554269","Free Meal"
"554284","Free Meal"
"554289","Free Night"
"554299","Free Meal"
"554357","Free Meal"
"554413","Free Meal"
"554444","Free Cancellation"
"554450","Free Night"
"554507","Free Cancellation"
"554532","Free Bag"
"554560","Exclusive Discount"
"554609","Free Bag"
"554632","Free Night"
"554670","Exclusive Discount"
"554681","Free Night"
"554724","Free Night"
"554753","Free Bag"
"554801","Free Bag"
"554853","Free Night"
"554866","Free Night"
"554885","Free Cancellation"
"554922","Free Bag"
"554939","Free Night"
"554949","Exclusive Discount"
"554956","Free Bag"
"554961","Free Cancellation"
"555030","Free Cancellation"
"555058","Free Bag"
"555075","Exclusive Discount"
"555083","Free Meal"
"555108","Free Bag"
"555135","Free Night"
"555147","Free Night"
"555151","Exclusive Discount"
"555180","Free Bag"
"555186","Free Meal"
"555187","Free Meal"
"555191","Free Bag"
"555193","Exclusive Discount"
"555203","Free Meal"
"555206","Free Bag"
"555250","Free Bag"
"555257","Free Meal"
"555275","Free Meal"
"555277","Free Meal"
"555299","Free Bag"
"555301","Free Meal"
"555310","Free Cancellation"
"555326","Free Bag"
"555334","Exclusive Discount"
"555418","Free Meal"
"555428","Free Meal"
"555478","Exclusive Discount"
"555484","Free Cancellation"
"555492","Exclusive Discount"
"555499","Free Bag"
"555521","Free Bag"
"555563","Free Meal"
"555587","Free Bag"
"555600","Exclusive Discount"
"555648","Exclusive Discount"
"555656","Free Night"
"555698","Exclusive Discount"
"555710","Free Night"
"555712","Free Night"
"555751","Exclusive Discount"
"555770","Free Meal"
"555773","Free Cancellation"
"555782","Free Meal"
"555784","Free Meal"
"555796","Free Bag"
"555818","Free Night"
"555850","Free Meal"
"555852","Free Bag"
"555894","Exclusive Discount"
"555934","Free Cancellation"
"555960","Free Meal"
"555990","Free Meal"
"555997","Free Night"
"556015","Exclusive Discount"
"556019","Free Meal"
"556043","Free Night"
"556052","Free Cancellation"
"556067","Free Night"
"556111","Free Bag"
"556119","Free Night"
"556127","Free Bag"
"556138","Free Bag"
"556199","Free Night"
"556214","Free Night"
"556215","Free Meal"
"556268","Free Cancellation"
"556274","Free Bag"
"556314","Free Bag"
"556347","Exclusive Discount"
"556391","Free Meal"
"556395","Free Night"
"556417","Free Night"
"556533","Free Meal"
"556579","Free Cancellation"
"556621","Free Meal"
"556622","Free Cancellation"
"556623","Exclusive Discount"
"556647","Exclusive Discount"
"556673","Free Meal"
"556714","Exclusive Discount"
"556744","Exclusive Discount"
"556824","Free Cancellation"
"556827","Free Meal"
"556830","Free Bag"
"556841","Free Meal"
"556887","Free Cancellation"
"556900","Free Night"
"556904","Free Meal"
"556906","Free Night"
"557005","Free Bag"
"557010","Free Night"
"557033","Free Meal"
"557036","Free Bag"
"557055","Free Bag"
"557107","Free Night"
"557108","Exclusive Discount"
"557118","Free Night"
"557134","Free Meal"
"557236","Free Night"
"557248","Free Night"
"557262","Free Cancellation"
"557282","Exclusive Discount"
"557298","Exclusive Discount"
"557307","Free Meal"
"557314","Exclusive Discount"
"557343","Free Night"
"557402","Free Meal"
"557449","Free Night"
"557476","Free Bag"
"557492","Free Night"
"557496","Free Meal"
"557508","Free Night"
"557525","Free Meal"
"557562","Free Cancellation"
"557569","Free Bag"
"557643","Free Bag"
"557672","Free Bag"
"557692","Free Meal"
"557726","Free Bag"
"557762","Free Cancellation"
"557794","Free Meal"
"557799","Free Meal"
"557815","Free Night"
"557834","Free Cancellation"
"557851","Free Night"
"557875","Free Meal"
"557876","Free Bag"
"557879","Free Cancellation"
"557887","Free Bag"
"557921","Free Night"
"557932","Exclusive Discount"
"557956","Free Meal"
"557957","Free Bag"
"557963","Free Night"
"557986","Free Bag"
"557992","Free Meal"
"558018","Exclusive Discount"
"558019","Free Cancellation"
"558081","Free Bag"
"558114","Free Bag"
"558138","Exclusive Discount"
"558147","Free Meal"
"558202","Exclusive Discount"
"558204","Free Meal"
"558251","Exclusive Discount"
"558270","Exclusive Discount"
"558277","Free Bag"
"558294","Free Night"
"558300","Free Meal"
"558362","Free Meal"
"558388","Free Night"
"558394","Free Meal"
"558395","Free Meal"
"558437","Free Meal"
"558466","Exclusive Discount"
"558489","Free Night"
"558506","Free Meal"
"558513","Free Meal"
"558651","Free Meal"
"558659","Free Bag"
"558682","Free Night"
"558774","Exclusive Discount"
"558786","Free Meal"
"558838","Exclusive Discount"
"558851","Free Cancellation"
"558852","Free Meal"
"558919","Free Night"
"558920","Exclusive Discount"
"558966","Free Meal"
"558987","Free Bag"
"558988","Free Meal"
"559068","Free Cancellation"
"559071","Exclusive Discount"
"559093","Free Cancellation"
"559094","Free Meal"
"559107","Exclusive Discount"
"559112","Free Meal"
"559146","Free Meal"
"559148","Free Night"
"559164","Free Night"
"559176","Free Meal"
"559194","Free Meal"
"559211","Free Meal"
"559226","Free Night"
"559228","Free Meal"
"559266","Exclusive Discount"
"559277","Free Night"
"559324","Exclusive Discount"
"559345","Free Night"
"559368","Free Bag"
"559407","Exclusive Discount"
"559432","Free Bag"
"559441","Free Meal"
"559461","Free Night"
"559464","Free Bag"
"559465","Free Night"
"559468","Free Bag"
"559469","Free Meal"
"559473","Exclusive Discount"
"559520","Free Bag"
"559537","Free Meal"
"559547","Free Night"
"559661","Free Cancellation"
"559695","Free Night"
"559712","Free Night"
"559758","Free Night"
"559772","Free Cancellation"
"559775","Free Night"
"559782","Free Night"
"559787","Free Bag"
"559794","Free Cancellation"
"559832","Exclusive Discount"
"559834","Free Meal"
"559846","Free Meal"
"559863","Exclusive Discount"
"559901","Free Night"
"559918","Free Cancellation"
"559936","Free Cancellation"
"559981","Exclusive Discount"
"559995","Free Bag"
"560015","Free Bag"
"560035","Free Bag"
"560065","Exclusive Discount"
"560078","Free Night"
"560085","Free Meal"
"560090","Free Night"
"560125","Free Bag"
"560175","Free Night"
"560195","Free Night"
"560213","Free Bag"
"560245","Free Meal"
"560257","Free Meal"
"560273","Free Meal"
"560279","Free Meal"
"560291","Exclusive Discount"
"560341","Free Meal"
"560362","Free Cancellation"
"560367","Free Cancellation"
"560374","Exclusive Discount"
"560433","Free Night"
"560468","Free Meal"
"560478","Free Bag"
"560495","Free Meal"
"560497","Free Night"
"560508","Free Night"
"560511","Exclusive Discount"
"560519","Free Bag"
"560529","Free Night"
"560627","Free Bag"
"560672","Exclusive Discount"
"560680","Free Cancellation"
"560723","Free Night"
"560733","Free Cancellation"
"560739","Free Cancellation"
"560747","Free Cancellation"
"560796","Free Bag"
"560803","Exclusive Discount"
"560854","Free Meal"
"560870","Free Night"
"560888","Free Cancellation"
"560897","Free Cancellation"
"560915","Free Night"
"560929","Free Meal"
"560948","Free Night"
"560949","Free Night"
"560978","Free Bag"
"560991","Free Meal"
"561013","Free Bag"
"561031","Free Cancellation"
"561033","Free Meal"
"561037","Exclusive Discount"
"561044","Free Meal"
"561054","Free Bag"
"561156","Free Meal"
"561201","Free Meal"
"561243","Free Bag"
"561288","Exclusive Discount"
"561326","Free Night"
"561331","Free Bag"
"561333","Free Night"
"561339","Free Bag"
"561353","Free Cancellation"
"561367","Exclusive Discount"
"561386","Free Meal"
"561503","Exclusive Discount"
"561519","Free Meal"
"561642","Free Meal"
"561652","Free Cancellation"
"561653","Free Meal"
"561665","Free Night"
"561687","Free Bag"
"561699","Free Bag"
"561707","Free Meal"
"561710","Free Bag"
"561798","Free Bag"
"561837","Free Bag"
"561846","Free Cancellation"
"561864","Free Bag"
"561896","Free Night"
"561908","Free Night"
"561945","Free Night"
"561950","Free Cancellation"
"561992","Free Meal"
"561994","Exclusive Discount"
"562010","Free Meal"
"562032","Free Night"
"562042","Exclusive Discount"
"562108","Free Cancellation"
"562148","Exclusive Discount"
"562161","Free Bag"
"562192","Free Bag"
"562209","Exclusive Discount"
"562238","Free Meal"
"562275","Exclusive Discount"
"562283","Free Night"
"562315","Exclusive Discount"
"562334","Free Bag"
"562338","Exclusive Discount"
"562362","Free Meal"
"562398","Exclusive Discount"
"562416","Exclusive Discount"
"562417","Free Meal"
"562428","Free Bag"
"562490","Free Cancellation"
"562516","Free Night"
"562529","Free Meal"
"562576","Free Bag"
"562585","Free Bag"
"562587","Free Meal"
"562612","Free Cancellation"
"562641","Free Night"
"562648","Free Meal"
"562708","Free Night"
"562814","Free Night"
"562832","Exclusive Discount"
"562843","Free Cancellation"
"562869","Free Night"
"562886","Free Cancellation"
"562888","Free Night"
"562894","Free Bag"
"563012","Free Night"
"563021","Free Meal"
"563052","Free Night"
"563059","Exclusive Discount"
"563100","Free Night"
"563148","Free Cancellation"
"563162","Free Night"
"563165","Exclusive Discount"
"563201","Free Bag"
"563221","Free Meal"
"563253","Exclusive Discount"
"563254","Free Bag"
"563266","Free Cancellation"
"563315","Free Night"
"563335","Free Bag"
"563340","Exclusive Discount"
"563342","Free Night"
"563343","Free Meal"
"563375","Free Meal"
"563410","Free Meal"
"563425","Free Meal"
"563482","Free Bag"
"563483","Free Cancellation"
"563489","Exclusive Discount"
"563507","Exclusive Discount"
"563544","Free Meal"
"563588","Free Bag"
"563592","Free Night"
"563598","Free Meal"
"563679","Free Night"
"563691","Free Meal"
"563711","Free Cancellation"
"563731","Exclusive Discount"
"563735","Exclusive Discount"
"563736","Free Meal"
"563740","Exclusive Discount"
"563773","Exclusive Discount"
"563787","Exclusive Discount"
"563831","Free Cancellation"
"563853","Free Cancellation"
"563882","Free Bag"
"563896","Free Bag"
"563956","Free Cancellation"
"563974","Free Meal"
"563995","Free Bag"
"564052","Free Meal"
"564100","Exclusive Discount"
"564101","Free Cancellation"
"564112","Exclusive Discount"
"564182","Exclusive Discount"
"564204","Free Cancellation"
"564219","Free Meal"
"564234","Free Night"
"564252","Exclusive Discount"
"564258","Free Bag"
"564306","Exclusive Discount"
"564312","Exclusive Discount"
"564364","Free Bag"
"564369","Free Night"
"564377","Exclusive Discount"
"564430","Free Meal"
"564434","Free Meal"
"564495","Exclusive Discount"
"564498","Free Night"
"564517","Free Meal"
"564534","Free Bag"
"564588","Free Meal"
"564593","Exclusive Discount"
"564596","Free Meal"
"564604","Exclusive Discount"
"564606","Exclusive Discount"
"564616","Exclusive Discount"
"564620","Exclusive Discount"
"564699","Free Meal"
"564713","Free Cancellation"
"564736","Free Night"
"564737","Exclusive Discount"
"564792","Free Night"
"564822","Free Night"
"564842","Free Meal"
"564854","Exclusive Discount"
"564962","Free Night"
"565056","Free Night"
"565070","Free Meal"
"565076","Free Night"
"565109","Exclusive Discount"
"565114","Exclusive Discount"
"565131","Exclusive Discount"
"565212","Exclusive Discount"
"565240","Exclusive Discount"
"565251","Free Night"
"565265","Free Cancellation"
"565275","Free Meal"
"565280","Free Bag"
"565294","Free Cancellation"
"565301","Free Meal"
"565348","Free Meal"
"565365","Free Bag"
"565377","Free Bag"
"565387","Free Bag"
"565419","Exclusive Discount"
"565459","Exclusive Discount"
"565460","Free Meal"
"565464","Exclusive Discount"
"565467","Free Night"
"565487","Free Night"
"565508","Free Meal"
"565510","Free Meal"
"565511","Free Cancellation"
"565514","Free Bag"
"565565","Free Meal"
"565573","Free Night"
"565582","Free Bag"
"565601","Free Night"
"565718","Free Night"
"565755","Exclusive Discount"
"565764","Free Night"
"565768","Free Cancellation"
"565791","Exclusive Discount"
"565826","Free Meal"
"565827","Free Cancellation"
"565841","Free Meal"
"565902","Free Meal"
"565910","Free Bag"
"565912","Exclusive Discount"
"565915","Free Night"
"565935","Exclusive Discount"
"565949","Free Meal"
"566002","Free Meal"
"566008","Free Bag"
"566032","Free Cancellation"
"566044","Free Meal"
"566059","Free Cancellation"
"566061","Free Meal"
"566096","Free Meal"
"566097","Free Night"
"566152","Free Bag"
"566173","Free Meal"
"566174","Free Meal"
"566196","Exclusive Discount"
"566275","Free Bag"
"566279","Free Bag"
"566312","Exclusive Discount"
"566336","Free Cancellation"
"566338","Exclusive Discount"
"566366","Free Cancellation"
"566424","Free Bag"
"566432","Free Meal"
"566455","Free Meal"
"566456","Free Night"
"566489","Free Bag"
"566533","Free Cancellation"
"566547","Free Night"
"566592","Free Meal"
"566614","Free Night"
"566625","Free Meal"
"566626","Exclusive Discount"
"566650","Exclusive Discount"
"566682","Free Meal"
"566702","Free Meal"
"566726","Free Meal"
"566735","Free Night"
"566749","Free Night"
"566762","Free Night"
"566770","Exclusive Discount"
"566787","Free Night"
"566815","Free Bag"
"566861","Free Meal"
"566875","Free Cancellation"
"566881","Free Meal"
"566953","Free Cancellation"
"566964","Free Night"
"566992","Exclusive Discount"
"566996","Free Meal"
"566998","Free Meal"
"566999","Free Cancellation"
"567052","Free Night"
"567061","Free Meal"
"567114","Free Night"
"567172","Exclusive Discount"
"567195","Free Night"
"567211","Exclusive Discount"
"567219","Exclusive Discount"
"567243","Free Night"
"567245","Free Meal"
"567256","Free Cancellation"
"567342","Free Meal"
"567390","Free Night"
"567431","Exclusive Discount"
"567432","Free Meal"
"567448","Free Bag"
"567458","Free Night"
"567478","Free Cancellation"
"567518","Exclusive Discount"
"567547","Exclusive Discount"
"567548","Free Bag"
"567558","Free Bag"
"567563","Exclusive Discount"
"567589","Free Night"
"567643","Free Night"
"567651","Exclusive Discount"
"567682","Free Night"
"567778","Free Meal"
"567824","Free Meal"
"567849","Free Cancellation"
"567885","Free Bag"
"567906","Exclusive Discount"
"567943","Free Night"
"567950","Free Bag"
"567961","Exclusive Discount"
"568004","Free Meal"
"568013","Exclusive Discount"
"568060","Free Meal"
"568064","Free Bag"
"568078","Free Bag"
"568086","Free Meal"
"568093","Free Cancellation"
"568101","Free Meal"
"568105","Exclusive Discount"
"568121","Exclusive Discount"
"568155","Free Night"
"568167","Free Bag"
"568182","Free Meal"
"568258","Free Night"
"568325","Free Meal"
"568371","Exclusive Discount"
"568385","Free Bag"
"568416","Free Meal"
"568463","Exclusive Discount"
"568486","Free Meal"
"568513","Free Meal"
"568536","Free Meal"
"568602","Free Cancellation"
"568605","Free Cancellation"
"568641","Exclusive Discount"
"568696","Free Meal"
"568713","Free Cancellation"
"568716","Free Bag"
"568773","Free Meal"
"568790","Exclusive Discount"
"568917","Free Night"
"568931","Free Cancellation"
"568970","Free Night"
"568984","Free Meal"
"569031","Free Bag"
"569082","Free Bag"
"569107","Exclusive Discount"
"569150","Free Cancellation"
"569170","Free Bag"
"569180","Free Bag"
"569203","Free Bag"
"569236","Free Meal"
"569239","Exclusive Discount"
"569243","Free Bag"
"569300","Free Meal"
"569335","Free Meal"
"569342","Free Night"
"569364","Free Night"
"569458","Free Bag"
"569466","Free Night"
"569472","Free Night"
"569530","Exclusive Discount"
"569534","Exclusive Discount"
"569572","Free Meal"
"569643","Free Meal"
"569733","Free Cancellation"
"569754","Free Cancellation"
"569779","Free Bag"
"569788","Free Night"
"569792","Exclusive Discount"
"569817","Free Night"
"569829","Exclusive Discount"
"569832","Free Bag"
"569863","Exclusive Discount"
"569883","Free Night"
"569920","Exclusive Discount"
"569923","Free Night"
"570021","Free Meal"
"570076","Free Night"
"570144","Free Meal"
"570162","Exclusive Discount"
"570215","Free Bag"
"570219","Free Night"
"570224","Free Bag"
"570226","Free Cancellation"
"570242","Free Night"
"570279","Free Night"
"570291","Free Meal"
"570329","Free Meal"
"570330","Free Night"
"570346","Free Bag"
"570369","Free Night"
"570418","Free Bag"
"570436","Exclusive Discount"
"570439","Free Night"
"570600","Free Bag"
"570601","Exclusive Discount"
"570625","Free Night"
"570626","Free Cancellation"
"570631","Exclusive Discount"
"570639","Free Night"
"570654","Exclusive Discount"
"570666","Free Night"
"570683","Free Night"
"570692","Free Bag"
"570693","Free Meal"
"570697","Free Bag"
"570713","Free Bag"
"570746","Free Night"
"570750","Free Cancellation"
"570782","Free Cancellation"
"570821","Free Meal"
"570829","Exclusive Discount"
"570837","Free Cancellation"
"570862","Free Meal"
"570928","Exclusive Discount"
"570930","Free Night"
"570945","Free Bag"
"570961","Free Meal"
"570988","Free Meal"
"571001","Exclusive Discount"
"571015","Free Night"
"571084","Free Meal"
"571200","Exclusive Discount"
"571208","Free Cancellation"
"571233","Free Bag"
"571243","Free Cancellation"
"571251","Free Meal"
"571300","Exclusive Discount"
"571348","Free Cancellation"
"571363","Free Night"
"571429","Free Meal"
"571454","Free Bag"
"571523","Free Night"
"571525","Exclusive Discount"
"571553","Free Meal"
"571560","Exclusive Discount"
"571561","Free Night"
"571566","Free Meal"
"571580","Free Cancellation"
"571610","Free Bag"
"571637","Free Meal"
"571639","Free Meal"
"571643","Exclusive Discount"
"571757","Free Night"
"571819","Exclusive Discount"
"571864","Exclusive Discount"
"571876","Free Meal"
"571888","Free Cancellation"
"571913","Exclusive Discount"
"571940","Free Meal"
"572106","Exclusive Discount"
"572133","Free Meal"
"572154","Free Meal"
"572176","Free Meal"
"572214","Free Meal"
"572290","Free Night"
"572396","Exclusive Discount"
"572397","Free Night"
"572428","Free Night"
"572479","Free Cancellation"
"572489","Exclusive Discount"
"572502","Free Meal"
"572529","Free Meal"
"572538","Free Bag"
"572554","Free Meal"
"572578","Free Bag"
"572591","Free Bag"
"572609","Exclusive Discount"
"572632","Free Meal"
"572669","Free Night"
"572728","Free Meal"
"572744","Free Night"
"572826","Free Meal"
"572870","Free Night"
"572898","Free Meal"
"572908","Free Meal"
"572932","Free Night"
"572992","Free Cancellation"
"573010","Free Cancellation"
"573011","Free Night"
"573040","Exclusive Discount"
"573086","Free Meal"
"573122","Free Cancellation"
"573147","Free Bag"
"573153","Free Cancellation"
"573189","Free Bag"
"573191","Exclusive Discount"
"573237","Free Meal"
"573244","Free Night"
"573249","Free Bag"
"573291","Free Meal"
"573365","Exclusive Discount"
"573373","Exclusive Discount"
"573378","Free Night"
"573379","Free Night"
"573420","Exclusive Discount"
"573423","Free Night"
"573427","Free Night"
"573493","Free Meal"
"573518","Free Bag"
"573564","Exclusive Discount"
"573584","Exclusive Discount"
"573588","Free Night"
"573621","Free Meal"
"573648","Free Cancellation"
"573670","Exclusive Discount"
"573698","Free Cancellation"
"573704","Free Cancellation"
"573719","Free Meal"
"573720","Free Bag"
"573792","Free Bag"
"573807","Free Meal"
"573841","Free Meal"
"573922","Exclusive Discount"
"573926","Free Meal"
"573931","Free Cancellation"
"573939","Free Night"
"573946","Exclusive Discount"
"573988","Free Bag"
"574003","Free Cancellation"
"574071","Free Cancellation"
"574104","Exclusive Discount"
"574116","Free Night"
"574134","Free Bag"
"574150","Free Night"
"574206","Free Meal"
"574279","Free Bag"
"574362","Free Night"
"574409","Free Cancellation"
"574419","Exclusive Discount"
"574440","Free Meal"
"574465","Free Cancellation"
"574467","Free Meal"
"574489","Free Meal"
"574493","Exclusive Discount"
"574513","Free Cancellation"
"574603","Free Meal"
"574625","Free Bag"
"574680","Exclusive Discount"
"574794","Free Bag"
"574840","Exclusive Discount"
"574885","Exclusive Discount"
"574909","Free Meal"
"574987","Exclusive Discount"
"575051","Exclusive Discount"
"575055","Free Bag"
"575092","Free Night"
"575131","Free Night"
"575208","Free Night"
"575233","Free Night"
"575253","Free Meal"
"575299","Exclusive Discount"
"575419","Free Cancellation"
"575433","Free Meal"
"575459","Exclusive Discount"
"575500","Free Night"
"575528","Free Bag"
"575554","Free Bag"
"575561","Free Night"
"575576","Exclusive Discount"
"575677","Free Cancellation"
"575692","Free Night"
"575711","Free Bag"
"575733","Free Night"
"575756","Free Bag"
"575774","Free Bag"
"575809","Free Bag"
"575823","Exclusive Discount"
"575868","Free Meal"
"575908","Free Meal"
"575923","Free Meal"
"575964","Free Meal"
"575971","Free Night"
"576040","Free Bag"
"576103","Free Night"
"576136","Exclusive Discount"
"576159","Free Meal"
"576169","Exclusive Discount"
"576231","Free Meal"
"576272","Free Meal"
"576357","Free Night"
"576366","Free Night"
"576369","Free Night"
"576370","Free Bag"
"576373","Exclusive Discount"
"576541","Free Bag"
"576612","Free Cancellation"
"576663","Exclusive Discount"
"576668","Free Night"
"576677","Exclusive Discount"
"576691","Free Meal"
"576712","Free Night"
"576765","Free Cancellation"
"576785","Exclusive Discount"
"576833","Free Meal"
"576846","Free Meal"
"576849","Free Bag"
"576879","Free Meal"
"576922","Free Night"
"576945","Free Night"
"576962","Free Bag"
"576966","Exclusive Discount"
"576985","Free Bag"
"577007","Free Bag"
"577044","Free Meal"
"577046","Free Night"
"577074","Free Cancellation"
"577089","Free Meal"
"577115","Free Bag"
"577145","Free Cancellation"
"577180","Free Bag"
"577208","Free Meal"
"577215","Exclusive Discount"
"577216","Free Meal"
"577225","Free Cancellation"
"577255","Exclusive Discount"
"577287","Free Meal"
"577356","Exclusive Discount"
"577381","Free Night"
"577386","Free Bag"
"577410","Free Meal"
"577534","Exclusive Discount"
"577539","Exclusive Discount"
"577541","Exclusive Discount"
"577598","Free Cancellation"
"577617","Exclusive Discount"
"577625","Free Bag"
"577626","Free Night"
"577638","Exclusive Discount"
"577643","Free Night"
"577667","Exclusive Discount"
"577682","Free Bag"
"577851","Free Cancellation"
"577901","Free Bag"
"577915","Free Bag"
"577921","Exclusive Discount"
"577930","Free Night"
"577944","Free Meal"
"577984","Free Bag"
"578058","Free Bag"
"578088","Free Cancellation"
"578120","Free Meal"
"578164","Free Meal"
"578396","Free Meal"
"578459","Free Cancellation"
"578488","Exclusive Discount"
"578503","Exclusive Discount"
"578511","Free Night"
"578549","Free Bag"
"578607","Free Cancellation"
"578824","Free Cancellation"
"578866","Free Meal"
"578872","Exclusive Discount"
"578886","Free Bag"
"578892","Free Night"
"578929","Exclusive Discount"
"578938","Free Bag"
"578947","Free Meal"
"578993","Free Meal"
"579021","Exclusive Discount"
"579040","Free Night"
"579065","Free Meal"
"579230","Exclusive Discount"
"579275","Free Cancellation"
"579307","Free Meal"
"579323","Free Meal"
"579404","Free Cancellation"
"579503","Free Meal"
"579547","Free Bag"
"579589","Free Cancellation"
"579707","Free Meal"
"579714","Free Meal"
"579783","Free Night"
"579792","Free Night"
"579804","Exclusive Discount"
"579829","Free Meal"
"579846","Free Night"
"579950","Free Meal"
"579971","Free Meal"
"579999","Exclusive Discount"
"580026","Free Meal"
"580077","Exclusive Discount"
"580211","Free Cancellation"
"580212","Free Night"
"580402","Free Cancellation"
"580460","Free Meal"
"580515","Exclusive Discount"
"580578","Free Meal"
"580611","Free Night"
"580622","Free Meal"
"580626","Free Bag"
"580658","Exclusive Discount"
"580895","Free Meal"
"580902","Free Bag"
"580944","Free Night"
"580971","Free Bag"
"581005","Free Cancellation"
"581085","Free Night"
"581086","Exclusive Discount"
"581091","Free Bag"
"581110","Free Night"
"581111","Free Meal"
"581120","Free Night"
"581239","Free Meal"
"581269","Free Bag"
"581307","Free Bag"
"581343","Free Cancellation"
"581365","Free Bag"
"581385","Free Meal"
"581388","Free Night"
"581409","Exclusive Discount"
"581412","Free Night"
"581438","Free Bag"
"581461","Exclusive Discount"
"581491","Free Cancellation"
"581527","Exclusive Discount"
"581577","Exclusive Discount"
"581595","Free Night"
"581666","Free Bag"
"581679","Free Cancellation"
"581685","Free Meal"
"581721","Free Cancellation"
"581729","Free Cancellation"
"581770","Free Meal"
"581835","Exclusive Discount"
"581858","Exclusive Discount"
"581901","Exclusive Discount"
"582002","Free Night"
"582011","Free Meal"
"582038","Free Bag"
"582190","Free Night"
"582227","Free Meal"
"582241","Free Night"
"582254","Free Bag"
"582319","Free Cancellation"
"582320","Free Meal"
"582326","Free Bag"
"582333","Free Night"
"582343","Exclusive Discount"
"582446","Free Cancellation"
"582482","Free Bag"
"582484","Free Meal"
"582577","Free Meal"
"582586","Free Night"
"582636","Exclusive Discount"
"582664","Free Bag"
"582723","Free Night"
"582729","Free Meal"
"582768","Free Cancellation"
"582785","Free Meal"
"582796","Free Night"
"582801","Free Cancellation"
"582828","Free Night"
"582833","Free Night"
"582903","Free Cancellation"
"582979","Free Night"
"582995","Exclusive Discount"
"583016","Exclusive Discount"
"583023","Free Night"
"583038","Free Night"
"583052","Exclusive Discount"
"583070","Free Meal"
"583087","Free Meal"
"583120","Free Cancellation"
"583134","Free Night"
"583166","Free Cancellation"
"583190","Exclusive Discount"
"583200","Free Night"
"583297","Free Meal"
"583335","Free Meal"
"583336","Free Meal"
"583342","Free Meal"
"583446","Exclusive Discount"
"583454","Free Night"
"583483","Exclusive Discount"
"583486","Free Night"
"583490","Free Night"
"583499","Free Night"
"583526","Free Night"
"583612","Free Bag"
"583623","Free Bag"
"583664","Free Night"
"583759","Free Meal"
"583764","Free Bag"
"583931","Free Night"
"583955","Free Night"
"583976","Free Night"
"584001","Free Bag"
"584012","Free Meal"
"584030","Free Meal"
"584034","Free Night"
"584115","Free Bag"
"584134","Free Meal"
"584185","Free Bag"
"584217","Free Night"
"584241","Free Meal"
"584247","Free Bag"
"584288","Exclusive Discount"
"584423","Free Night"
"584459","Free Bag"
"584525","Free Night"
"584530","Exclusive Discount"
"584531","Exclusive Discount"
"584537","Free Cancellation"
"584549","Exclusive Discount"
"584591","Free Night"
"584666","Free Night"
"584787","Free Meal"
"584843","Free Night"
"584844","Exclusive Discount"
"584875","Free Bag"
"584912","Free Bag"
"584977","Exclusive Discount"
"584998","Free Bag"
"585138","Free Meal"
"585169","Free Meal"
"585187","Free Meal"
"585231","Free Night"
"585248","Free Meal"
"585250","Free Night"
"585310","Free Cancellation"
"585361","Free Night"
"585492","Exclusive Discount"
"585522","Free Meal"
"585583","Free Meal"
"585585","Free Night"
"585595","Free Bag"
"585650","Free Night"
"585717","Free Night"
"585722","Free Cancellation"
"585745","Free Cancellation"
"585768","Free Bag"
"585832","Free Night"
"585882","Free Bag"
"585915","Free Cancellation"
